,CustomerDetail,Comment,CommentClass,ProductID
13623,a** ç**|10 Temmuz 2019|Madame Coco satıcısından alındı.,Ürün gayet güzel. Boyut ideal büyüklükte. Küçük değil. Cami kalın kolay kolay kırılmaz diye tahmin ediyorum. İki paket sipariş ettim ve kırık çatlak sorunu yok harikasiniz.,['ürüngüzel'],30
13624,Ş** D**|14 Kasım 2021|Madame Coco satıcısından alındı.,Ürün cok güzel cok begendim fakat kargoda gelirken büyük koli kullanıldıgı icin sallanarak gelmiş bundan dolayı da kırılmş geri iade edeceğim malesef 🥺,['ürüngüzel'],30
13626,m** a**|13 Kasım 2021|Madame Coco satıcısından alındı.,"6 paket sipariş vermiştim, içinden 1tanesi kırık çıktı. oda kargo şirketlerindeki yoğunluktan olmuştur diyorum. çok güzel bir ürün, bayıldım..",['ürüngüzel'],30
13627,**** ****|12 Kasım 2021|Madame Coco satıcısından alındı.,çok güzel bi şekilde paketlenmişti ve 2 tane aldım ben hiçbir hasar yoktu tavsiye ederim güzel bi ürün,['ürüngüzel'],30
13628,M** K**|2 Kasım 2021|Madame Coco satıcısından alındı.,"Ürün cok güzel ve kaliteli, göründüğü gibi. Camının kalın olması da kullanışlı olmasını artıran bir durum 👌","['ürüngüzel','kaliteliürün']",30
13629,Pinar Demirci|11 Ekim 2021|Madame Coco satıcısından alındı.,Bu ürün elime geçtiğinde kargo çok güzel paketle geldi çok severek kullanıyorum masalarımda kahvaltıda çerezlik niyetine dondurma ve sütlü tatlılar için tercih edebileceğiniz çok güzel bir ürün,['ürüngüzel'],30
13630,R** a**|22 Eylül 2021|Madame Coco satıcısından alındı.,ürün güzel. zaten mağazada görüp beyenmiştim. fakat paketleme özensizdi. büyük bir kolinin içine direk koliler konulmuş. hasarsız geldi. fakat hasar olma ihtimali büyüktü.,['ürüngüzel'],30
13631,S** Ö**|18 Eylül 2021|Madame Coco satıcısından alındı.,Sipariş ettiğimde çok endişeliydim kırık gelirse diye. Paketlenmesi çok kötü olmasına rağmen kırıksız geldi çok şükür. Ürün çok güzel.,['ürüngüzel'],30
13632,A** K**|13 Eylül 2021|Madame Coco satıcısından alındı.,ürün güzel ama tek yıldız veriyorum çünkü neden bukadar özensiz dikkatsiz paketleme yapıyorsunuz müsteriye hiç saygınız yok bence,['ürüngüzel'],30
13633,**** ****|11 Eylül 2021|Madame Coco satıcısından alındı.,Ürün güzel faka imkan varsa mağazadan alınmalı.. paketleme maalesef çok kötü ve haliyle kırık çıktı. İade etmek zorunda kaldım.,['ürüngüzel'],30
13634,E** Ö**|8 Eylül 2021|Madame Coco satıcısından alındı.,Baayııılldıııımm💜 çeyizim için 12li set şeklinde aldım. Kusursuz bir şekilde elime ulaştı çok memnun kaldım😻 Ve sipariş verdiğim günün ertesi günü geldi kargo çok hızlıydı🥰,"['ürüngüzel','hızlıteslimat']",30
13635,Aylin Çeken Eryılmaz|1 Eylül 2021|Madame Coco satıcısından alındı.,Ürün çok güzel boyutu tam ideal zaten çok beğeniyordum istediğiniz herşeyde kullanabilirsiniz favori ürünüm. Fakat kargo kısmında kutuları pat pata sarmamışlar neyse ki kırılma olmadı.Alacak herkese bu ürünü tavsiye ederim şık ve sade bir ürün indirimden alabilirsiniz,['ürüngüzel'],30
13636,zehra duran|16 Temmuz 2019|Madame Coco satıcısından alındı.,gerçekten harika ve hiçte küçük değil bir takım daha alacağım.,['ürüngüzel'],30
13638,Büşra ŞENTÜRK|12 Kasım 2021|Madame Coco satıcısından alındı.,Ürün çok güzel vede uygun 8 tane sipariş verdim çeyizime😇,['ürüngüzel'],30
13639,Büşra Eryiğit|10 Kasım 2021|Madame Coco satıcısından alındı.,Hızlı teslimat için teşekkürler ürün cok güzel ve kullanışlı,"['ürüngüzel','hızlıteslimat']",30
13640,e** m**|9 Kasım 2021|Madame Coco satıcısından alındı.,Ürün çok güzel çok tatlı bi ürün boyutu da gayet uygun. Kargolama şekli ise gayet başarılıydı,['ürüngüzel'],30
13641,Y** K**|9 Kasım 2021|Madame Coco satıcısından alındı.,2 paket aldım içlerinden 1 tanesi kırık çıktı. onun dışında ürün güzel 👍,['ürüngüzel'],30
13642,Cemil SERİN|3 Kasım 2021|Madame Coco satıcısından alındı.,Ürün çok güzel tavsiye ediyorum kullandığım bir ürün tekrar aldım tavsiye ederim,['ürüngüzel'],30
13643,**** ****|3 Kasım 2021|Madame Coco satıcısından alındı.,"Ürün güzel ve kaliteli , ancak paketlemesi kötüydü şans eseri kırılmadan gelmiş","['ürüngüzel','kaliteliürün']",30
13645,T** E**|27 Ekim 2021|Madame Coco satıcısından alındı.,indirimde almıştım 3set keşke daha fazla alsaydım dediğim bir ürün ✌️ çok güzel ve şık,['ürüngüzel'],30
13646,İ** N** T**|26 Ekim 2021|Madame Coco satıcısından alındı.,çeyiz için aldık güzel bir ürün 3 kümtakımj var,['ürüngüzel'],30
13647,**** ****|25 Ekim 2021|Madame Coco satıcısından alındı.,ürün güzel ve şık görünüyor çok kullanışlı 👍,"['ürüngüzel','şıkduruyor']",30
13648,s** Ş**|24 Ekim 2021|Madame Coco satıcısından alındı.,Ürünü Çok beğendim kargolamada sağlam geldi❤️,['ürüngüzel'],30
13649,**** ****|16 Ekim 2021|Madame Coco satıcısından alındı.,ürün sapasağlam teslim edildi tatlı için çok güzel bir ürün,['ürüngüzel'],30
13650,n** n**|15 Ekim 2021|Madame Coco satıcısından alındı.,çok güzel bir ürün çok beğendim sorunsuz ulaştı,['ürüngüzel'],30
13651,**** ****|13 Ekim 2021|Madame Coco satıcısından alındı.,ürün çok güzel ama boyut olarak biraz küçük zaten yorumlarda da okumuştum paketleme on numara,['ürüngüzel'],30
13652,B** U**-Elite Üye|5 Ekim 2021|Madame Coco satıcısından alındı.,Gayet güzel bir ürün cam olmasına rağmen oldukça sağlam ve kaliteli,['ürüngüzel'],30
13654,**** ****|30 Eylül 2021|Madame Coco satıcısından alındı.,"Ürün çok güzel,kalitesini ve boyutunu beğendim.",['ürüngüzel'],30
13655,B** K**|23 Eylül 2021|Madame Coco satıcısından alındı.,Boyutları gayet güzel ben içine tatlı yapmak için kullanacağım memnun kaldım,['ürüngüzel'],30
13656,**** ****|22 Eylül 2021|Madame Coco satıcısından alındı.,Göründüğü gibi geldi kaliteli ve güzel bir ürün,"['ürüngüzel','kaliteliürün']",30
13657,A** D**|17 Eylül 2021|Madame Coco satıcısından alındı.,"Paketlenmesi çok basit, kargoya verilmesi geç oldu lakin kırılmadan geldi. Ürün güzel ve kullanışlı.",['ürüngüzel'],30
13658,s** a**|16 Eylül 2021|Madame Coco satıcısından alındı.,"Fiyatı biraz değişiyor ama indirimde alınır, her eve lazım güzel bir ürün, tavsiye ediyorum",['ürüngüzel'],30
13659,T** Ö**|15 Eylül 2021|Madame Coco satıcısından alındı.,ürün çok güzel 😍 ağır ve kalın kaliteli güzel paketlenme ve hızlı kargo teşekkürler Madame Coco ❤️,"['ürüngüzel','kaliteliürün']",30
13660,k** n**|1 Eylül 2021|Madame Coco satıcısından alındı.,her evde olmasi gereken çok güzel bi ürün,['ürüngüzel'],30
13661,Z** D**|28 Ağustos 2021|Madame Coco satıcısından alındı.,Urun çok güzel 😍 tesadüfen kırılmamış kargo da çünkü aldıklarımla beraber direk kutuya konulup gönderilmşti biraz daha özen gösterilirse daha iyi olur paketleme konusunda bir yıldızı ordan kırdım,['ürüngüzel'],30
13662,H** I**|26 Ağustos 2021|Madame Coco satıcısından alındı.,Keşke daha önceden alsaymışım dediğim bir ürün düşünmeden alabilirsiniz. Sadece dondurma için değil her türlü sütlü tatlı içinde çok kullanışlı,['ürüngüzel'],30
13663,Ö** K**|20 Ağustos 2021|Madame Coco satıcısından alındı.,daha önce sekiz adet almıştım memnun kaldım ve dört adet daha aldım indirimde iken. Ben memnunum boyutu ve iç kısmı yeterli. tavsiye ederim.,['ürüngüzel'],30
13664,K** G**-Elite Üye|16 Ağustos 2021|Madame Coco satıcısından alındı.,Şahane diyebilirim!! Bir tanesinde bile küçücük hasar yoktu.Fotoğraftan daha güzel canlı görüntüsü. Çok memnun kaldım 8 e tamamladım. Tükenmeden alın derim..,['ürüngüzel'],30
13665,F** K**|9 Ağustos 2021|Madame Coco satıcısından alındı.,Gerçekten çok güzel ve şık bir ürün 4 kutu aldım ve hepsi sorunsuz kırılmadan elime ulasti boyutu harika,['ürüngüzel'],30
13666,Esra Yıldız|5 Ağustos 2021|Madame Coco satıcısından alındı.,"memnun kaldım boyutu çok kullanışlı dondurmanın haricinde de kullanılır kısır, makarna salatası, kahvaltılık, sütlaç vs bile koyarım diye düşünüyorum 👌🏻",['ürüngüzel'],30
13667,**** ****|3 Ağustos 2021|Madame Coco satıcısından alındı.,"Ürünü indirimden makul fiyata aldım. Ürün gayet güzel. Ne çok büyük, ne çok küçük, modeli çok kibar. 1 puanı kargolamadan kırdım. Hemen verildi fakat paketlemesi büyük bir koliye 3 kutu koymuşlar. Tıngır mıngır 3 kutu içinde. Kırılmamış Allah'tan.",['ürüngüzel'],30
13669,z** u**|26 Temmuz 2021|Madame Coco satıcısından alındı.,ürün güzel cam kaliteli ve boyu ideal herşeye gider ama Madame Coco artık eskisi gibi paketlemeyi iyi yapmıyor patpat bile yoktu kutuda sonra insanları tekrar iade ile uğraştırıyorlar iyiki kırık ürün yoktu sadece paketlemeden kırdım yıldızı,['ürüngüzel'],30
13670,**** ****|13 Temmuz 2021|Madame Coco satıcısından alındı.,Ürün çok güzel fakat paketlemeyi beğenmedim çok ozensizdi strecle bile sarılmamış kırılma ihtimali çok yüksekti bir şekilde şansım yaver gitmiş kırılmamış....,['ürüngüzel'],30
13672,Recep DİN|29 Haziran 2021|Madame Coco satıcısından alındı.,Eşim beyendi ve çok iyi bir ürün tavsiye ederim. Çok hızlı bir şekilde kargolandı ve 2 günde ulaştı teşekkür ediyorum satıcıya gönderim çok hızlı olduğu için.,"['ürüngüzel','hızlıteslimat']",30
13674,s** a**|4 Haziran 2021|Madame Coco satıcısından alındı.,Bu zamana kadar bir sürü ürün aldım ama hiç bu kadar güzel paketlenen bir ürüne denk gelmemistim çok teşekkür ediyorum paketlemeyi yapan arkadaşlara ürün çok güzel tam ideal boyutta severek kullanmaya başladım bile,['ürüngüzel'],30
13675,**** ****|12 Mayıs 2021|Madame Coco satıcısından alındı.,Ürün çok güzel mutlaka tavsiye ederim fakat paketleme kötüydü. Öylece konulmuş hiç bi korunak yok bir ürünüm kırılmıştı,['ürüngüzel'],30
13676,A Y|10 Mayıs 2021|Madame Coco satıcısından alındı.,Gören herkes bayıldı. Bir kaç tane daha alıp takım yapmadığıma pişmanım umarım stok bir an önce gelir 💙,['ürüngüzel'],30
13677,G** A**|23 Nisan 2021|Madame Coco satıcısından alındı.,"3 tane siparis vermiştim, 2'si patpata sarılmıştı, 1'i sarılmamıştı, neyseki kırık yoktu. Ancak bir bardağın dibinde cam çizilmişti, sunumda belli olmaz diye çok rahatsız etmedi, iade etmedim. Ürün küçük değil, yalnızca ebat olarak görselde daha büyük görünüyor, her bir kup tam bir kişilik porsiyonluk şeklinde. Ben memnun kaldım, teşekkürler.",['ürüngüzel'],30
13678,NURŞEN TURGUT|19 Nisan 2021|Madame Coco satıcısından alındı.,Çok çok beğenerek almıştım gerçekten beklediğim gibi paketleme de kargoda çok iyi hazırlanmıştı ççok memnun kaldım teşekkürler,['ürüngüzel'],30
13680,Hasibe Eroğlu|31 Mart 2021|Madame Coco satıcısından alındı.,"İndirimdeyken 12 li olarak aldım. Harika. Tatlı kasesi olarak da kullanılabilir. Kahvaltılarda kahvaltılıklarınız için de ideal. Kullanışlı ve sade ve şık bir görüntüye sahip. Memnun kaldım, tavsiye ederim.",['ürüngüzel'],30
13681,M** C**-Elite Üye|24 Mart 2021|Madame Coco satıcısından alındı.,ürün çok güzel ancak bir tanesinin ağız kısmında ufak bir kırıklık vardı. 1 tane için hepsini iade etmek istemedim.,['ürüngüzel'],30
13683,**** ****|15 Mart 2021|Madame Coco satıcısından alındı.,İlk geldiği zaman da yazmıştım ama cvp alamadım.başka firmaların kırık parçasına yeni ürün gönderiliyor. Sizden de bu hassasiyeti bekliyorum,['ürüngüzel'],30
13684,B** E**|14 Mart 2021|Madame Coco satıcısından alındı.,Ürünü çok beğendim kalınlığı çok güzel kullanımını rahat hale getiriyor. Çok şık bir ürün her yerde kullanıyorum..,['ürüngüzel'],30
13685,B** Ş**|9 Mart 2021|Madame Coco satıcısından alındı.,Gerçekten çok güzel kullanışlı çeyizim için almıştım reçellik dondurma koymak için Çerezlik her türlü şey için kullanabileceğimi düşünüyorum çok büyük değil ama küçük de değil gayet ideal boyutu,['ürüngüzel'],30
13686,D** B** K**-Elite Üye|2 Mart 2021|Madame Coco satıcısından alındı.,"Madame coco bu işin en iyisi bu ürün bir harika. Tatlı, reçel, çerez her sunum için ideal. Herkes de olması gereken çok güzel bir ürün. Çok özenli paketlenmişti.",['ürüngüzel'],30
13687,E** E**|10 Şubat 2021|Madame Coco satıcısından alındı.,Ürün çok güzel çokkkk beğendim fakat bir tanesi kırık geldi kargo hatası diye düşünüyorum onun haricinde bir sıkıntısı yok,['ürüngüzel'],30
13689,**** ****|3 Şubat 2021|Madame Coco satıcısından alındı.,Ürünü ben beğendim ve bence gayet ideal boydaydı. 2 paket şipariş vermiştim birisinin içindeki bir tanesinin kenarı kırıktı. Onu da geri göndericem. Onun haricinde gayet kullanışlı ve şık.,['ürüngüzel'],30
13690,**** ****|22 Ocak 2021|Madame Coco satıcısından alındı.,urun cok guzel ama o nasil kotu bir kargo. yani yan komsuya verir gibi koymussunuz kutuya gercekten kirilmamasi sans lutfen biraz daha dikkat edin.,['ürüngüzel'],30
13691,H** A**|9 Ocak 2021|Madame Coco satıcısından alındı.,Çok güzel ürün ama paketleme çok kötü olduğu için kırık çıktı. Cam ürünü olduğu gibi koliye koyarsanız tabii ki kırılır. Trendyol expresse ilgileri için teşekkür ediyorum.,['ürüngüzel'],30
13692,**** ****|9 Ocak 2021|Madame Coco satıcısından alındı.,Ürün çok güzel çok şık boyutuda ideal ne küçük ne büyük paketlemeside özenliydi herkese tavsiye ederim teşekkürler,['ürüngüzel'],30
13694,a** b**|7 Ocak 2021|Madame Coco satıcısından alındı.,ürünü cok beğendim küçük diyenler var gayet boyutu güzel kısır makarna salatasi vb seyelr icinde kullanilir. cami da kalın cok sağlam 2 kutu aldim cok memnun kaldim.,['ürüngüzel'],30
13695,**** ****|7 Ocak 2021|Madame Coco satıcısından alındı.,aşırı güzel bir ürün 3 takım alıp 12ye tamamladım. boyutu gayet yeterli her türlü sütlü tatlı için kullanıyorum,['ürüngüzel'],30
13696,S** T**|2 Ocak 2021|Madame Coco satıcısından alındı.,1 puan bile etmez ürün çok güzel fakat firma 0 toz içinde geldi 1 adeti kırıktı ve koli açık geldi direk iade ediyorum.,['ürüngüzel'],30
13697,ysmn #|28 Aralık 2020|Madame Coco satıcısından alındı.,"Ürün çok güzel ,iki kutu aldım fakat birinin içindeki kaseler sanki kullanılmış gibi soluk matlaşmış iade edicem",['ürüngüzel'],30
13698,**** ****|28 Aralık 2020|Madame Coco satıcısından alındı.,Çok güzel bir ürün tam 4 takım aldım kaçırmamak İçin dondurmalık ve tatlı İçin kup olarak kullanıyorum,['ürüngüzel'],30
13699,e** a**|26 Aralık 2020|Madame Coco satıcısından alındı.,Ürünü beğendim ama kasenın birinde çatlak vardı iade edip tekrar alıcam kaliteli camı kalın büyüklüğü ideal fiyatıda uyguna geldi,['ürüngüzel'],30
13700,**** ****|19 Aralık 2020|Madame Coco satıcısından alındı.,"Ürünü begendım de, ürünümü ben aldım ayın 14 ünde ama sanırım ürünü başka birine yolanilmis gibi, ben anlamadım bişiler karışıklar olmuş",['ürüngüzel'],30
13701,TAHİR Esad İNEL|9 Aralık 2020|Madame Coco satıcısından alındı.,Kargoya verilme süresi çok uzundu 2 haftadır bekliyoruz neredeyse. Onun dışında ürün güzel tavsiye ederim,['ürüngüzel'],30
13706,**** ****|26 Kasım 2020|Madame Coco satıcısından alındı.,hızlı kargo harika ürün harika kaliteli çok şık tkerar sipariş vericem aldığım en harika ürünler madame Coco teşekkürler 💐,"['ürüngüzel','hızlıteslimat']",30
13707,D** T**|4 Ekim 2020|Madame Coco satıcısından alındı.,Ürün gerçekten çok güzel çok şık bir takım almıştım korktum kötü gelir diye ama şimdi ikincisini siparış verip 8 a tamamlayacağım çeyiz için .paketleme vs çok güzeldi tşk madam coco tşk Trendyol.,"['ürüngüzel','şıkduruyor']",30
13709,b** c**|1 Ekim 2020|Madame Coco satıcısından alındı.,"Ürün çok güzel, çok şık.1yıldızı kargonun geç gelmesinden dolayı kırıyorum.Resimde görüldüğü gibi, şık sunumlar yapılabilir",['ürüngüzel'],30
13710,Osman Baykal|28 Eylül 2020|Madame Coco satıcısından alındı.,"ürün çok güzel, kargo 16 günde geldi, ürün ikinci gün hemen kargoya verilmesine rağmen transfer merkezinde çok bekletildi",['ürüngüzel'],30
13711,**** ****|21 Eylül 2020|Madame Coco satıcısından alındı.,"O kadar şık bir kase ki hiç tereddütsüz alın aldırın derim. Cam kaliteli, kargolama iyi geldi. Çok memnun kaldık.",['ürüngüzel'],30
13715,**** ****|1 Eylül 2020|Madame Coco satıcısından alındı.,Ürün kargolaması güzel kaliteli ve çok şık bir ürün . Çok güzel sunumlar yapılır deseni boyutu çok şık,"['ürüngüzel','kaliteliürün']",30
13717,**** ****|9 Nisan 2020|Madame Coco satıcısından alındı.,ürünleriniz geldi çok memnun kaldık gerçekten çok güzel tavsiye ederim hatta 3 paket aldım HARİKAA !!!,['ürüngüzel'],30
13718,B** E**|8 Nisan 2020|Madame Coco satıcısından alındı.,Ürün cok guzel iki paket almıstım 3 paket daha siparıs verdim ve cok güzel patpata sarılmıstı cok dikkatlı kargolamıslar teşekkürler trendyol,['ürüngüzel'],30
13719,E** Ö**|7 Nisan 2020|Madame Coco satıcısından alındı.,"Dondurma, puding, muhallebi, profiterol hatta kahvaltıda reçel sunumu için bile kullanılabilir, ben memnun kaldım :)",['ürüngüzel'],30
13720,**** ****|5 Nisan 2020|Madame Coco satıcısından alındı.,Ürün gayet güzel çok rahat kullanılabilir. Çok cici duruyo almak isteyenlere tavsiye ederim kargoda da zaman aşımı olmadı.,['ürüngüzel'],30
13721,**** ****|2 Nisan 2020|Madame Coco satıcısından alındı.,çok güzel bir arkadaşımda görmüştüm çok beğenmiştim indirime girmesini bekliyordum ve 3 kutu aldım çok güzel bir urun,['ürüngüzel'],30
13722,**** ****|24 Mart 2020|Madame Coco satıcısından alındı.,ürünü çok beğendim kargo paketleme süperdi cam kalitesi harika neden büyük beklediğinizi anlamıyorum bildiğiniz kase yani 2. yi de alıcam 8 li takım olsun tam çeyizlik alınması önerilir 👍,['ürüngüzel'],30
13723,**** ****|23 Mart 2020|Madame Coco satıcısından alındı.,Ürünler geldi açtım kontrol ettim güzel ambalajlı bir şekilde teslim ettiler paketlemesen çok memnun kaldık ürünlerde sipariş etmeden önceki resimde gördüğümüz gibi aynı geldi teşekkürler TRENDYOL,['ürüngüzel'],30
13724,a** y**-Elite Üye|18 Mart 2020|Madame Coco satıcısından alındı.,"çok beğendim, ben magnolya tatlısı yapmak için kullandım. 4 yıldız veriyorum çünkü derinliği bir tık fazla olsa daha iyi olurdu yine de fiyatına göre çok güzel bir ürün. 12 tane aldım toplam",['ürüngüzel'],30
13726,**** ****|29 Şubat 2020|Madame Coco satıcısından alındı.,ürun gayet guzel biraz ufak ama tatlilar icin ideal.Bir gun icinde geldi kargolamada harikaydi.Ismail yilmaz beyede hizli kargosu icin cok tesekkurler,['ürüngüzel'],30
13727,b** a**|27 Ocak 2020|Madame Coco satıcısından alındı.,Beklentimin üzerinde geldi gerçekten Harika bir ürün 5 takım sipariş verdim. Tükenmeseydi tekrar verecektim 👌🏻,['ürüngüzel'],30
13728,Songül Irmak Kartal|3 Ocak 2020|Madame Coco satıcısından alındı.,Ürünü ilk geçen yıl madame Coco dan almıştım çeyiz için ve gerçekten çook memnun kaldım. O zaman 3 paket almıştım. Bidaha bulamamıştım. Trend yolda bulunca hemen 2 paket daha aldım. Güvenle alabileceğiniz bir kase. Fotoğrafta görüldüğü gibi kaliteli ve sunum için çok güzel,['ürüngüzel'],30
13729,R** Y** Y**|16 Aralık 2019|Madame Coco satıcısından alındı.,Ürün çok güzel ikinci alışım bu. Fakat İlk gönderim ne kadar korunaklıydı ikincisi tam fiyasko resmen üstün körü paketlenmişti ve bir tanesi kırık çıktı.,['ürüngüzel'],30
13732,**** ****|6 Aralık 2019|Madame Coco satıcısından alındı.,Ürünü çok beğendim camı çok kaliteli agırlıgından belli iyi ki 2 kutu almışım büyüklüğü de iyiydi indirimden alınca daha güzel oldu tabi :) teşekkürler trendyol,['ürüngüzel'],30
13734,Selda Şimşek|5 Aralık 2019|Madame Coco satıcısından alındı.,daha önceden mağazasından bi takım almıştım. çok memnun kaldım . 12 kişilik olsun diye 2 takım daha aldım,['ürüngüzel'],30
13735,s** d**|4 Aralık 2019|Madame Coco satıcısından alındı.,çok güzel bir urun kesinlikle tavsiye ederim kendime iki takım aldım yakınlarıma ise 8 takım sipariş ettim hepsi çok beğendi,['ürüngüzel'],30
13736,Beyza Ünal|30 Kasım 2019|Madame Coco satıcısından alındı.,"Mağaza ürünü olarak uzun zamandır takip ettiğim indirim sırasında da sipariş ettiğim, büyüklük olarak kullanışlı güzel bir ürün",['ürüngüzel'],30
13737,gamze nakışlı|25 Kasım 2019|Madame Coco satıcısından alındı.,"Ürün gayet güzel, sütlaç için kullanacağım. 13 kutu aldım ben. Göründüğünden daha da büyük geldi çok güzel",['ürüngüzel'],30
13741,z** E**|13 Kasım 2019|Madame Coco satıcısından alındı.,çok çok güzel bir ürün. modeli ve kalitesi çok güzel gerçekten. paketlenme de çok özenliydi sorunsuz geldi.,"['ürüngüzel','kaliteliürün']",30
13743,**** ****|26 Ekim 2019|Madame Coco satıcısından alındı.,Harika kaliteli ve sağlam bir ürün çok begendim çeyizim için aldım indirimli fiyatından aldım gayet güzel 💕💕,['ürüngüzel'],30
13744,kader sürücüoğlu|25 Ekim 2019|Madame Coco satıcısından alındı.,Çok kaliteli çok güzel bir ürün bayıldım. beklediğimden daha iyi bir boyuta sahip düşünmeden alın derim.,"['ürüngüzel','kaliteliürün']",30
13745,**** ****|6 Ekim 2019|Madame Coco satıcısından alındı.,Yorumları görerek aldım ve üç paket aldım gayet beklediğim gibi çıktı çok memnun kaldım tavsiye ederim,['ürüngüzel'],30
13746,S** Y**|2 Eylül 2019|Madame Coco satıcısından alındı.,ürün gayet güzel mağazasından bakmıştım burda daha uyguna geldi hem de kargo ücretsiz tavsiye ederim.,['ürüngüzel'],30
13748,**** ****|8 Ağustos 2019|Madame Coco satıcısından alındı.,iki takim aldim gercekten cok guzel bir ürünmüs boyutu ideal camı kalın yorumlara bakip almistim iyiki almışım kesinlikle tavsiye ediyorum.,['ürüngüzel'],30
13749,Büşra Betül Deniz|24 Ekim 2018|Madame Coco satıcısından alındı.,2al1ödeden aldım Ürünü aldım gerçekten çok güzel bir ürün paketlemeye de çok özen gösterilmiş gönül rahatlığı ile alabilirsiniz .,['ürüngüzel'],30
13750,F** K** Ö**-Elite Üye|14 Kasım 2021|Madame Coco satıcısından alındı.,Sorunsuz elime ulaştı ürün çok güzel,['ürüngüzel'],30
13751,**** ****|14 Kasım 2021|Madame Coco satıcısından alındı.,güzel ürün beğendim fiyatı da uygun,"['ürüngüzel','uygunfiyat']",30
13752,A** A**-Elite Üye|14 Kasım 2021|Madame Coco satıcısından alındı.,güzel ürün. sağlam geldi ve defosuzdu,['ürüngüzel'],30
13753,R** h**|12 Kasım 2021|Madame Coco satıcısından alındı.,güzel ürün sorunsuz geldi teşekkürler,['ürüngüzel'],30
13754,Z** Ç**-Elite Üye|10 Kasım 2021|Madame Coco satıcısından alındı.,Güzel bir ürün,['ürüngüzel'],30
13755,P** T**|8 Kasım 2021|Madame Coco satıcısından alındı.,ürün çok güzel boyutu da ideal,['ürüngüzel'],30
13756,G** T**|5 Kasım 2021|Madame Coco satıcısından alındı.,Ürün çok güzel,['ürüngüzel'],30
13757,İ** Ş**-Elite Üye|31 Ekim 2021|Madame Coco satıcısından alındı.,Güzel bir ürün pudingler için,['ürüngüzel'],30
13758,S** B**|28 Ekim 2021|Madame Coco satıcısından alındı.,Çeyizim için aldım güzel bir ürün,['ürüngüzel'],30
13759,S** S**|24 Ekim 2021|Madame Coco satıcısından alındı.,çok güzel bir ürün,['ürüngüzel'],30
13760,n** d**|22 Ekim 2021|Madame Coco satıcısından alındı.,urun gayet guzel ve iyi bi durumda geldi,['ürüngüzel'],30
13761,Ş** B**|20 Ekim 2021|Madame Coco satıcısından alındı.,Güzel ürün,['ürüngüzel'],30
13762,M** R** A**-Elite Üye|18 Ekim 2021|Madame Coco satıcısından alındı.,Çok çok amaçlı çok memnun kaldım,['ürüngüzel'],30
13763,A** S**|14 Ekim 2021|Madame Coco satıcısından alındı.,Güzel ürün.,['ürüngüzel'],30
13764,E** D**|27 Eylül 2021|Madame Coco satıcısından alındı.,Ürün güzel sevdim,['ürüngüzel'],30
13765,N** I**|27 Eylül 2021|Madame Coco satıcısından alındı.,Ürünü çok beğendim teşekkürler,['ürüngüzel'],30
13766,h** d**|21 Eylül 2021|Madame Coco satıcısından alındı.,Çok kaliteli düşünmeden alabilirsiniz,['ürüngüzel'],30
13767,s** ç**|11 Eylül 2021|Madame Coco satıcısından alındı.,ürün çok guzel,['ürüngüzel'],30
13768,C** S**|28 Ağustos 2021|Madame Coco satıcısından alındı.,ürün hem güzel hem de kaliteli cami oldukça sağlam duruyor. alacaklara tavsiye ederim.,"['ürüngüzel','kaliteliürün']",30
13769,T** A**|24 Ağustos 2021|Madame Coco satıcısından alındı.,Ürün çok güzel indirimdeyken 59 tl ye iki takım aldım. Kullanışlı ve çok şık tavsiye ederim.,['ürüngüzel'],30
13770,D** B**|23 Ağustos 2021|Madame Coco satıcısından alındı.,Hediye ettiğim herkes bayıldı. Her indirim döneminde alıyorum. Çok şık ve ekonomik.,['ürüngüzel'],30
13771,İ** Y**|19 Ağustos 2021|Madame Coco satıcısından alındı.,Kırıksız bi şekilde geldi çeyizim için aldım gerçekten çok güzel ve şık,['ürüngüzel'],30
13772,**** ****|17 Ağustos 2021|Madame Coco satıcısından alındı.,guzel ürün sağlam bisekilde geldi tsk ederiz,['ürüngüzel'],30
13773,G** D**|15 Temmuz 2021|Madame Coco satıcısından alındı.,"çok kullanışlı güzel bir ürün ,boyutu tam istediğim gibi düşünüyorsanız mutlaka alın derim 👍",['ürüngüzel'],30
13774,**** ****|12 Temmuz 2021|Madame Coco satıcısından alındı.,Ürün güzel önceden de bi takım almıştım şimdi 2.yi aldım,['ürüngüzel'],30
13775,h** u**|10 Temmuz 2021|Madame Coco satıcısından alındı.,Hem kendime hemde hediye aldım çok güzel ürün.,['ürüngüzel'],30
13776,D** Y**|8 Temmuz 2021|Madame Coco satıcısından alındı.,Ürün cok güzel ama paketlemeye özen gösterin lütfen,['ürüngüzel'],30
13777,F** G**-Elite Üye|5 Temmuz 2021|Madame Coco satıcısından alındı.,Kibar ve şık camı kaliteli ve ağır güzel bir ürün,['ürüngüzel'],30
13778,E** Ç**-Elite Üye|4 Temmuz 2021|Madame Coco satıcısından alındı.,Ürün güzel sağlam bir şekilde elime ulaştı,['ürüngüzel'],30
13779,**** ****|4 Temmuz 2021|Madame Coco satıcısından alındı.,Madamcoconun ürünleri gerçekten çok güzel ve şık,['ürüngüzel'],30
13781,Neslihan Camkesen|2 Temmuz 2021|Madame Coco satıcısından alındı.,Kendime arkadaşıma ve kardeşime aldım ablamda görmüştüm çok güzel bir ürün,['ürüngüzel'],30
