x,y,cluster,primary_label
-58.038,58.93641,2,Priceperformance
-19.876673,64.6176,2,Priceperformance
-5.637796,58.330566,2,Priceperformance
5.2768283,54.079075,2,Priceperformance
-23.478603,58.742096,2,Priceperformance
-49.939903,37.55905,2,Priceperformance
-6.190329,48.75646,2,Priceperformance
-55.336132,56.922134,2,Priceperformance
-30.569118,35.301243,2,Priceperformance
-3.6390035,66.24166,2,Priceperformance
21.295723,-5.796426,0,Priceperformance
-22.948328,58.383278,2,Priceperformance
-23.944387,23.252079,2,Priceperformance
-50.97237,36.626205,2,Priceperformance
-39.540268,51.595238,2,Priceperformance
-22.531895,60.815224,2,Priceperformance
1.1687909,63.57207,2,Priceperformance
-36.314663,55.487667,2,Priceperformance
-57.08543,58.399487,2,Priceperformance
-15.488879,31.274284,2,Priceperformance
-27.23483,41.352764,2,Priceperformance
-29.80053,61.54944,2,Priceperformance
-35.52156,53.047043,2,Priceperformance
-22.896288,72.073204,2,Priceperformance
-23.134968,71.90852,2,Priceperformance
-12.066656,60.936314,2,Priceperformance
-7.1411295,49.904625,2,Priceperformance
-34.065723,32.289528,2,Priceperformance
-58.981197,59.759605,2,Priceperformance
-40.624386,49.742626,2,Priceperformance
-33.747444,38.18738,2,Priceperformance
-14.800827,74.96587,2,Priceperformance
-29.489529,61.544697,2,Priceperformance
-14.762501,80.0475,2,Priceperformance
-51.48728,62.796852,2,Priceperformance
0.32365766,46.795174,2,Priceperformance
-35.407433,34.801113,2,Priceperformance
-28.97018,62.192688,2,Priceperformance
-24.513107,76.562515,2,Priceperformance
-18.945694,40.21908,2,Priceperformance
-15.739173,78.01755,2,Priceperformance
-7.039322,68.86719,2,Priceperformance
-20.683126,63.022236,2,Priceperformance
-8.576532,76.75229,2,Priceperformance
-6.685863,49.724274,2,Priceperformance
-21.531143,34.840572,2,Priceperformance
-16.876936,61.272545,2,Priceperformance
-39.87159,55.408783,2,Priceperformance
-13.716742,69.81752,2,Priceperformance
-13.754269,70.9958,2,Priceperformance
-19.526125,36.289394,2,Priceperformance
-56.307983,64.301834,2,Priceperformance
16.526651,0.7300442,2,Priceperformance
-6.366533,53.98885,2,Priceperformance
-29.999447,41.99172,2,Priceperformance
2.4218886,-84.833015,3,fiyatperformans
-17.14447,65.84161,2,Priceperformance
-28.621094,39.216557,2,Priceperformance
-49.301792,38.07377,2,Priceperformance
-22.275438,52.683887,2,Priceperformance
-20.539978,26.74211,2,Priceperformance
-18.409855,60.396324,2,Priceperformance
-48.49362,33.265694,2,Priceperformance
-10.705839,37.199413,2,Priceperformance
-20.668047,71.46099,2,Priceperformance
-1.5210781,62.290146,2,Priceperformance
-37.86978,53.844627,2,Priceperformance
-39.533066,15.66459,5,Priceperformance
-25.424135,63.150196,2,Priceperformance
-24.124094,66.56149,2,Priceperformance
-39.051895,63.46707,2,Priceperformance
4.7445555,58.15424,2,Priceperformance
-52.575653,40.679165,2,Priceperformance
-35.11082,73.32343,2,Priceperformance
-15.234065,69.376175,2,Priceperformance
-16.230488,79.730835,2,Priceperformance
26.291073,66.43658,6,Priceperformance
-23.287592,67.13162,2,Priceperformance
-4.038692,-91.07808,3,fiyatperformans
-1.2127423,-89.28247,3,fiyatperformans
-14.423004,68.03041,2,Priceperformance
2.3182666,60.204803,2,Priceperformance
-28.78538,45.238472,2,Priceperformance
-16.384619,79.7127,2,Priceperformance
-21.951822,62.47983,2,Priceperformance
-11.698453,54.53755,2,Priceperformance
-4.0245347,76.73265,2,Priceperformance
-20.962946,35.55137,2,Priceperformance
-35.17521,72.904724,2,Priceperformance
-23.648378,80.69536,2,Priceperformance
-42.54837,26.057201,2,Priceperformance
-26.358335,62.39731,2,Priceperformance
-3.5374346,-89.77763,3,fiyatperformans
-30.414461,75.33175,2,Priceperformance
-39.05201,63.46738,2,Priceperformance
-25.596195,70.70227,2,Priceperformance
-56.672073,60.76189,2,Priceperformance
-28.781288,52.515083,2,Priceperformance
-39.05201,63.46738,2,Priceperformance
-51.566467,38.834717,2,Priceperformance
-28.7876,45.238613,2,Priceperformance
-55.974487,37.838978,2,Priceperformance
-6.7430077,76.57727,2,Priceperformance
-5.231579,52.78912,2,Priceperformance
-13.860133,55.80452,2,Priceperformance
-28.787233,45.23952,2,Priceperformance
-56.997784,60.66907,2,Priceperformance
20.568018,75.04961,6,Priceperformance
-3.636723,66.76188,2,Priceperformance
-56.86162,33.813248,2,Priceperformance
-23.901451,47.65313,2,Priceperformance
-53.647255,33.19543,2,Priceperformance
-31.926966,67.003174,2,Priceperformance
-33.09998,42.91632,2,Priceperformance
-4.024708,76.73262,2,Priceperformance
-56.37969,64.14789,2,Priceperformance
-43.0397,22.744423,5,Priceperformance
-30.624456,46.53827,2,Priceperformance
-53.58895,38.404312,2,Priceperformance
-38.31525,44.162357,2,Priceperformance
-21.10904,74.39905,2,Priceperformance
-20.679462,42.065243,2,Priceperformance
-60.353134,37.080048,2,Priceperformance
-57.197174,60.954388,2,Priceperformance
-31.77462,47.142914,2,Priceperformance
-37.972954,71.24229,2,Priceperformance
-53.78974,43.92322,2,Priceperformance
-41.033657,7.9033504,5,Priceperformance
-38.862988,38.83076,2,Priceperformance
-28.843563,77.940025,2,Priceperformance
-57.857285,57.50123,2,Priceperformance
-23.004333,42.299057,2,Priceperformance
-34.883945,66.79834,2,Priceperformance
-26.471539,63.37611,2,Priceperformance
-30.070738,40.293144,2,Priceperformance
-44.020523,40.01945,2,Priceperformance
-46.50457,51.076035,2,Priceperformance
59.37368,-10.30135,0,Priceperformance
-56.934696,41.056297,2,Priceperformance
-50.95496,62.265503,2,Priceperformance
-25.898481,50.551247,2,Priceperformance
-44.39489,39.990337,2,Priceperformance
-29.716562,59.331913,2,Priceperformance
-28.840935,63.49002,2,Priceperformance
-4.1361904,-91.657845,3,fiyatperformans
-58.77217,35.16818,2,Priceperformance
-47.58526,49.69102,2,Priceperformance
-21.912037,21.097513,5,Speedeslimat
23.71425,-0.2491104,0,Speedeslimat
-34.88425,17.08071,5,Speedeslimat
41.436993,-49.28744,0,Speedeslimat
52.110863,-32.033443,0,Speedeslimat
39.905445,-16.81239,0,Speedeslimat
35.466045,-38.595272,0,Speedeslimat
56.96228,-11.208012,0,Speedeslimat
54.884274,-18.849747,0,Speedeslimat
48.228577,-47.332058,0,Speedeslimat
42.91974,-39.273415,0,Speedeslimat
38.71075,-26.575659,0,Speedeslimat
60.4125,-0.31482866,0,Speedeslimat
51.940277,-41.769753,0,Speedeslimat
56.626877,-27.788424,0,Speedeslimat
25.654964,-52.29378,0,Speedeslimat
71.04219,-8.636763,0,Speedeslimat
48.45324,-38.9657,0,Speedeslimat
28.60982,-40.84983,0,Speedeslimat
66.54709,-22.563793,0,Speedeslimat
24.93341,-44.26862,0,Speedeslimat
53.75227,-50.04893,0,Speedeslimat
70.14156,-23.788635,0,Speedeslimat
11.683879,-24.963604,0,Speedeslimat
43.431248,-69.65666,0,Speedeslimat
88.857124,1.1632481,0,Speedeslimat
49.311012,-52.59974,0,Speedeslimat
46.811234,-42.141296,0,Speedeslimat
47.68971,-20.497883,0,Speedeslimat
49.18877,-13.779017,0,Speedeslimat
88.857124,1.1632481,0,Speedeslimat
88.1449,1.5470555,0,Speedeslimat
15.054641,-51.9412,0,Speedeslimat
72.259636,-52.288853,0,Speedeslimat
47.68062,-39.77243,0,Speedeslimat
68.79083,-18.580479,0,Speedeslimat
11.309605,-28.402006,0,Speedeslimat
54.70138,-53.58658,0,Speedeslimat
75.57497,-9.242743,0,Speedeslimat
35.01083,-45.905067,0,Speedeslimat
48.675537,-54.290028,0,Speedeslimat
61.26408,-62.30585,0,Speedeslimat
46.297718,-49.18191,0,Speedeslimat
21.227144,-53.218525,0,Speedeslimat
43.57229,-15.647075,0,Speedeslimat
88.75182,1.7030473,0,Speedeslimat
68.79099,-9.068586,0,Speedeslimat
49.358078,-68.45738,0,Speedeslimat
52.041573,-43.618736,0,Speedeslimat
35.456776,-45.47715,0,Speedeslimat
49.18899,-13.77909,0,Speedeslimat
39.119183,-47.33539,0,Speedeslimat
59.002956,-58.7456,0,Speedeslimat
74.202126,-13.699642,0,Speedeslimat
47.51817,1.270451,0,Speedeslimat
36.850346,-38.60652,0,Speedeslimat
-19.886147,21.29794,2,Speedeslimat
58.554977,-36.735622,0,Speedeslimat
19.862421,-2.9581509,0,Speedeslimat
46.002415,1.0151129,0,Speedeslimat
43.562504,-33.556168,0,Speedeslimat
50.295547,-35.275307,0,Speedeslimat
61.640423,-27.498516,0,Speedeslimat
59.97359,-31.936876,0,Speedeslimat
73.44054,-13.628094,0,Speedeslimat
42.644394,6.455828,4,Speedeslimat
61.19987,-0.81175363,0,Speedeslimat
16.407537,-21.03531,0,Speedeslimat
47.036194,-26.302408,0,Speedeslimat
59.38391,-3.6931815,0,Speedeslimat
28.722427,-55.428394,0,Speedeslimat
8.532123,-27.782198,0,Speedeslimat
52.147438,-49.02711,0,Speedeslimat
0.33695552,-31.972239,5,Speedeslimat
56.49159,-10.26739,0,Speedeslimat
43.543266,-9.67686,0,Speedeslimat
25.5442,-33.668938,0,Speedeslimat
14.015646,-9.868458,4,Speedeslimat
27.308233,-68.78543,0,Speedeslimat
58.853775,-42.002354,0,Speedeslimat
4.6977386,-86.4365,3,hızlıteslimat
6.539833,-17.599941,0,Speedeslimat
10.693359,-33.251293,0,Speedeslimat
48.799374,-11.670993,0,Speedeslimat
49.249084,-33.095673,0,Speedeslimat
54.645203,-31.276352,0,Speedeslimat
52.46405,-19.73078,0,Speedeslimat
57.970783,-24.687416,0,Speedeslimat
61.180286,-25.565662,0,Speedeslimat
51.281666,-14.340554,0,Speedeslimat
37.4134,-15.179516,0,Speedeslimat
30.11966,-60.943886,0,Speedeslimat
19.741074,23.22214,4,good -up
30.215408,17.855814,4,good -up
0.8279527,-81.944,3,iyipaketleme
52.242237,23.639069,4,good -up
48.321877,27.45817,4,good -up
48.093307,20.833351,4,good -up
2.7659683,-84.9098,3,iyipaketleme
4.499055,-86.34733,3,iyipaketleme
4.985907,-86.7251,3,iyipaketleme
4.44202,-86.29435,3,iyipaketleme
15.75057,-10.349248,0,good -up
38.17365,25.738607,4,good -up
23.056982,25.072365,4,good -up
33.63057,18.56541,4,good -up
5.0483007,-4.572463,5,good -up
26.226933,15.880609,4,good -up
44.460125,23.06699,4,good -up
37.493874,20.425272,4,good -up
46.927322,35.31434,4,good -up
47.525,18.173412,4,good -up
25.299356,21.381945,4,good -up
27.95444,75.68237,6,convenience
40.097145,62.924267,6,convenience
9.380389,69.42186,6,convenience
21.944399,76.88254,6,convenience
23.356497,65.823944,6,convenience
-2.976228,59.302864,2,convenience
13.887644,72.59713,6,convenience
34.116314,67.34965,6,convenience
13.44131,56.212433,6,convenience
28.063562,55.770973,6,convenience
37.66152,68.29281,6,convenience
36.834736,69.290634,6,convenience
3.2946198,68.79781,2,convenience
33.595085,57.939327,6,convenience
33.25016,73.34942,6,convenience
25.708412,71.49867,6,convenience
13.537576,66.61953,6,convenience
9.8686285,52.823475,2,convenience
38.964977,68.370575,6,convenience
21.232767,66.67208,6,convenience
39.88778,63.54802,6,convenience
31.227173,54.989212,6,convenience
23.28035,57.195667,6,convenience
39.033203,67.17504,6,convenience
37.931927,69.344765,6,convenience
36.917534,52.478138,6,convenience
29.948313,69.825905,6,convenience
27.549608,64.96016,6,convenience
37.04495,56.36053,6,convenience
25.80192,65.09166,6,convenience
11.737631,66.8323,6,convenience
38.33512,55.60785,6,convenience
38.679237,55.946297,6,convenience
28.458527,63.172043,6,convenience
32.489536,50.783333,6,convenience
38.039597,62.915543,6,convenience
28.40216,71.26727,6,convenience
21.447716,66.913246,6,convenience
8.852449,59.918465,2,convenience
37.96399,60.439114,6,convenience
29.753956,69.2721,6,convenience
32.85819,39.16456,6,convenience
36.6423,65.45213,6,convenience
29.019577,74.25991,6,convenience
1.6571658,34.25093,1,your quality
-4.5462093,23.441181,1,your quality
-0.9471383,22.624083,1,your quality
-1.9235364,29.657448,1,your quality
-1.3716676,20.330309,1,your quality
0.30614728,-87.56357,3,kaliteliürün
-16.55695,20.369535,5,your quality
3.8249907,21.882887,1,your quality
-2.9924023,27.977041,1,your quality
-3.6755493,29.102331,1,your quality
6.6830993,31.93354,1,your quality
5.900598,25.421877,1,your quality
-3.000685,27.78626,1,your quality
5.8207874,23.722866,1,your quality
2.3298926,24.490198,1,your quality
3.3653448,22.870352,1,your quality
3.7364154,34.317078,1,your quality
1.0354662,29.84921,1,your quality
-3.7531953,23.499311,1,your quality
6.6835537,31.933796,1,your quality
-45.375828,2.5513816,5,Product
-18.352308,-24.08183,5,Product
-26.258324,-30.167469,5,Product
-37.8919,-16.870817,5,Product
16.981573,-2.409435,4,Product
-87.7807,0.3331659,5,Product
3.0138683,-89.08426,3,ürüngüzel
2.401368,-84.40636,3,ürüngüzel
-54.840492,-30.540758,5,Product
-44.772377,-39.049232,5,Product
-41.276154,5.3220963,5,Product
-23.352137,-28.581627,5,Product
-21.15582,-28.445353,5,Product
-47.015015,-21.908886,5,Product
-14.148204,-21.849676,5,Product
-22.83143,-29.396841,5,Product
-51.911083,-42.30239,5,Product
-22.713734,-36.830517,5,Product
-73.33949,-16.020924,5,Product
-42.19792,1.4729054,5,Product
-61.62485,7.7824597,5,Product
-54.572483,-16.153471,5,Product
-43.046757,22.744293,5,Product
-48.595173,-52.682293,5,Product
4.7421646,58.152393,2,Product
-63.643078,-49.49724,5,Product
-8.807069,32.07726,1,Product
-68.271904,15.347319,5,Product
-59.536884,-15.472939,5,Product
-10.320429,-50.59637,5,Product
-87.7807,0.3331659,5,Product
-55.587887,-45.132687,5,Product
-46.26785,-42.053196,5,Product
-73.425644,-0.3386833,5,Product
-72.14168,-17.359188,5,Product
-17.86765,-57.421814,5,Product
-43.646633,13.392762,5,Product
-48.203167,-4.2330403,5,Product
-48.628708,-52.648426,5,Product
-37.18408,-46.788498,5,Product
-10.352788,-51.102104,5,Product
-43.046757,22.744293,5,Product
-68.58758,-49.87562,5,Product
-60.59999,11.43997,5,Product
-20.704144,18.516216,5,Product
-11.308682,-26.018492,5,Product
-58.733124,6.293477,5,Product
-32.174965,-25.827799,5,Product
-7.160337,38.508514,2,Product
-58.954334,5.238867,5,Product
-33.119205,-5.752168,5,Product
-59.52627,-29.5304,5,Product
-81.86669,-26.645126,5,Product
-33.318493,18.720377,5,Product
-27.440323,-26.998493,5,Product
-58.90946,5.319281,5,Product
-47.77447,-11.414054,5,Product
-26.6567,-33.869297,5,Product
-2.132039,-13.496615,5,Product
-81.86669,-26.645126,5,Product
-63.109642,-49.237553,5,Product
-51.74048,-40.56782,5,Product
-6.1744795,-66.40256,5,Product
-69.96653,12.504861,5,Product
-67.31227,16.409115,5,Product
-41.830017,-9.792719,5,Product
-42.898376,-1.744864,5,Product
-22.256413,15.112035,5,Product
-39.790524,5.8191123,5,Product
16.686756,69.598656,6,Priceperformance
-21.207905,57.870052,2,Priceperformance
3.435022,68.56112,2,Priceperformance
-20.28747,52.075394,2,Priceperformance
-27.204947,45.173645,2,Priceperformance
-33.35681,53.499702,2,Priceperformance
-7.088466,51.166485,2,Priceperformance
-12.22599,59.2093,2,Priceperformance
3.256905,68.42223,2,Priceperformance
-29.495338,22.717972,2,Priceperformance
-10.102078,56.459877,2,Priceperformance
-2.8423252,-90.82114,3,fiyatperformans
-31.469704,80.35441,2,Priceperformance
-35.371902,72.46153,2,Priceperformance
-10.324747,54.701393,2,Priceperformance
7.551738,66.80552,2,Priceperformance
-9.607139,59.062572,2,Priceperformance
-35.382927,37.22566,2,Priceperformance
-6.5906186,50.24152,2,Priceperformance
-7.9108114,67.36256,2,Priceperformance
-5.116782,62.548283,2,Priceperformance
-3.3493614,-91.662704,3,fiyatperformans
-49.279446,59.89643,2,Priceperformance
1.0774974,66.23138,2,Priceperformance
-31.112165,34.58151,2,Priceperformance
-22.60167,47.70955,2,Priceperformance
-14.407931,55.52461,2,Priceperformance
-4.7679477,50.23119,2,Priceperformance
26.042646,67.13387,6,Priceperformance
16.674423,64.6598,6,Priceperformance
0.32720485,64.74065,2,Priceperformance
-28.114296,65.12216,2,Priceperformance
-54.956627,57.78712,2,Priceperformance
-14.264597,56.869213,2,Priceperformance
60.172047,-11.116437,0,Speedeslimat
36.603462,-17.992517,0,Speedeslimat
71.42711,-30.284208,0,Speedeslimat
42.950825,-41.624043,0,Speedeslimat
71.53953,-32.63455,0,Speedeslimat
31.48717,-42.20475,0,Speedeslimat
60.55967,-7.825837,0,Speedeslimat
53.240063,-16.605307,0,Speedeslimat
52.735706,-42.780518,0,Speedeslimat
19.811346,-3.4017115,0,Speedeslimat
25.351427,-8.8495455,0,Speedeslimat
44.505413,-69.91312,0,Speedeslimat
61.26408,-62.30585,0,Speedeslimat
32.62215,-21.63906,0,Speedeslimat
52.22814,-35.825848,0,Speedeslimat
16.660593,-58.41185,0,Speedeslimat
32.75793,-2.1818874,0,Speedeslimat
25.392181,-2.7427921,0,Speedeslimat
31.355608,-3.451485,0,Speedeslimat
37.659214,-4.747412,0,Speedeslimat
21.861856,-6.388111,0,Speedeslimat
35.978653,-15.542705,0,Speedeslimat
38.211433,-1.7249502,0,Speedeslimat
35.4898,-35.78408,0,Speedeslimat
28.727081,-53.849274,0,Speedeslimat
1.6463847,-85.95368,3,hızlıteslimat
37.33686,-35.239994,0,Speedeslimat
36.014534,-64.221954,0,Speedeslimat
35.71072,-58.935783,0,Speedeslimat
74.70662,-18.257145,0,Speedeslimat
48.20379,-53.545177,0,Speedeslimat
48.203194,-53.54507,0,Speedeslimat
44.343662,2.8436038,4,Speedeslimat
47.03114,-4.078352,0,Speedeslimat
41.842113,-37.954643,0,Speedeslimat
4.4915605,-27.621456,5,Speedeslimat
30.099216,-61.215744,0,Speedeslimat
17.28491,21.712118,4,good -up
27.0881,0.6374751,4,good -up
21.356218,22.012543,4,good -up
3.8625345,-87.73694,3,iyipaketleme
31.447977,75.27983,6,convenience
42.276394,64.751045,6,convenience
30.994148,55.500835,6,convenience
39.023525,57.84164,6,convenience
38.231247,70.489914,6,convenience
26.113592,72.75101,6,convenience
34.925865,72.90141,6,convenience
30.152401,54.87866,6,convenience
39.909725,55.83026,6,convenience
28.401163,71.26676,6,convenience
30.356663,62.401543,6,convenience
-13.362955,26.777653,6,convenience
45.93276,49.560787,0,convenience
19.907719,58.24326,6,convenience
2.4477277,61.155636,2,convenience
6.4328885,65.04703,2,convenience
23.130713,65.57882,6,convenience
-17.908247,21.636301,1,your quality
4.286899,34.442616,1,your quality
6.6835537,31.933796,1,your quality
3.5568588,26.319056,1,your quality
5.272584,36.1224,1,your quality
-4.1221595,22.657492,1,your quality
3.3653758,22.86938,1,your quality
5.104693,6.478104,5,Product
-36.9018,-6.4532423,5,Product
-31.303778,-27.151329,5,Product
-19.859451,-20.939066,5,Product
9.77283,-33.851776,0,Product
-34.615368,-15.548353,5,Product
-32.402836,-25.727058,5,Product
-37.72523,-14.914702,5,Product
-32.042957,-3.012295,5,Product
-59.76193,-17.938448,5,Product
-28.537937,0.5147131,5,Product
-25.530874,-31.184065,5,Product
-20.587662,-28.793606,5,Product
-38.20343,10.594248,5,Product
19.923103,0.7668263,4,Product
-25.161156,-27.584671,5,Product
-30.462181,-10.098043,5,Product
-44.85763,-18.400593,5,Product
-23.613295,-30.570347,5,Product
-33.385376,-23.485752,5,Product
-10.72695,-6.2319465,5,Product
-1.0261102,-84.50489,3,ürüngüzel
0.48929095,-83.33957,3,ürüngüzel
2.3336265,-84.50546,3,ürüngüzel
-39.284233,-34.037075,5,Product
-33.000572,-23.448183,5,Product
-56.386024,-9.087992,5,Product
-54.57867,4.278369,5,Product
0.9249974,-86.61092,3,ürüngüzel
0.97918147,-84.03454,3,ürüngüzel
6.274062,-9.045261,5,Product
-28.36405,-27.462986,5,Product
-67.45342,7.795354,5,Product
-19.476532,-21.99749,5,Product
2.491878,-27.118738,5,Product
-29.185883,-24.462234,5,Product
-50.60025,-19.25444,5,Product
-32.17538,-11.869111,5,Product
-11.644347,-17.60444,5,Product
7.918808,-19.902555,5,Product
-38.370865,-26.163761,5,Product
-65.16107,8.105114,5,Product
-14.392423,-27.701334,5,Product
2.0713754,-82.88248,3,ürüngüzel
-43.70525,-16.403786,5,Product
-31.062952,23.180847,5,Product
-33.28398,-26.673084,5,Product
-43.408604,3.4778197,5,Product
10.022395,0.38939023,5,Product
-70.15646,-3.080171,5,Product
-65.663284,1.6526297,5,Product
-64.97532,-45.902653,5,Product
-26.874771,-59.549034,5,Product
-60.47041,2.9628263,5,Product
-23.833439,-29.342125,5,Product
-68.56743,-51.365467,5,Product
-20.97064,2.5374546,5,Product
-14.533293,3.050882,5,Product
7.6334753,-29.647985,0,Product
-26.295494,-30.123663,5,Product
-56.152744,-20.092354,5,Product
0.1587756,-87.86498,3,ürüngüzel
1.6473377,-82.35449,3,ürüngüzel
0.5799724,-84.23731,3,ürüngüzel
-42.07909,-19.501545,5,Product
-40.122112,-21.008768,5,Product
-21.73153,-33.56329,5,Product
-13.296421,-38.9817,5,Product
-33.22685,31.90442,2,Product
-63.624905,-15.363843,5,Product
-24.567633,-28.634903,5,Product
-62.614025,-5.3826666,5,Product
-1.8332503,-2.0216937,5,Product
-45.956375,-41.87304,5,Product
-51.2111,-35.45952,5,Product
-57.156456,7.557812,5,Product
-30.4999,-31.070177,5,Product
-44.99234,-2.9209127,5,Product
-27.629028,-16.157513,5,Product
-40.541386,-21.278482,5,Product
-60.851345,9.300919,5,Product
-61.155075,9.265055,5,Product
-17.30431,17.432241,5,Product
-50.831436,-18.422647,5,Product
-47.210903,-28.07046,5,Product
-14.286557,-39.31819,5,Product
8.92966,-4.100479,5,Product
-26.250126,-21.05537,5,Product
-50.022316,-14.507865,5,Product
-60.232235,7.1073527,5,Product
-29.402205,-32.265617,5,Product
-39.808086,9.960186,5,Product
-27.11649,-30.215023,5,Product
-7.383185,-21.972466,5,Product
-1.5305476,3.426162,5,Product
-36.836197,-9.982074,5,Product
-45.479717,-1.3078829,5,Product
-33.717297,-44.25391,5,Product
-41.3089,5.271762,5,Product
-29.857933,-25.330496,5,Product
-25.97803,-12.237165,5,Product
-60.711258,0.42845377,5,Product
-40.699883,12.543222,5,Product
-57.911594,-40.430336,5,Product
3.485791,-25.823961,5,Product
-13.389097,-30.934584,5,Product
-23.692759,-29.898325,5,Product
-56.85025,13.109997,5,Product
-27.380684,-27.191614,5,Product
-45.254097,-21.64662,5,Product
-63.293373,-8.940171,5,Product
-55.940712,-21.889458,5,Product
-32.196953,-50.602875,5,Product
-40.433693,-21.172375,5,Product
-51.643288,-15.370026,5,Product
-23.774857,-28.645521,5,Product
-23.956806,-28.904615,5,Product
-23.344488,-28.685204,5,Product
-5.9952316,-7.8741627,5,Product
-42.13111,-54.20322,5,Product
-18.901829,-38.933613,5,Product
-54.881424,-32.01399,5,Product
-25.431105,-31.47089,5,Product
5.7189116,8.579747,5,Product
-48.453823,-17.722855,5,Product
-63.59692,-7.1572604,5,Product
-31.118395,-50.3454,5,Product
-81.86669,-26.645126,5,Product
-50.687233,-32.53375,5,Product
-17.22541,-38.079453,5,Product
-10.347442,-51.00851,5,Product
-72.141624,-17.357489,5,Product
-27.486639,-7.7826357,5,Product
-0.72824085,-67.13356,5,Product
-15.4750595,7.999528,5,Product
-39.834328,-20.92894,5,Product
-7.0231304,-13.909217,5,Product
-7.7664933,-21.949547,5,Product
-48.20301,-4.233061,5,Product
-20.897182,-28.671007,5,Product
-86.922935,0.7623585,5,Product
-2.7233617,-88.93176,3,ürüngüzel
-27.516214,-7.983581,5,Product
-18.931627,-40.71253,5,Product
-18.322498,-39.22359,5,Product
-24.391884,-28.96481,5,Product
-90.83083,-10.900527,5,Product
-24.177355,23.019053,2,Product
-14.384687,2.9784026,5,Product
-55.587837,-45.132732,5,Product
-56.430183,-9.342067,5,Product
-69.09825,-58.29512,5,Product
-86.922935,0.7623585,5,Product
-69.110405,-58.31196,5,Product
-46.63624,33.890182,2,Product
-28.05618,-9.450116,5,Product
-17.000654,-57.696487,5,Product
-87.58885,1.0868651,5,Product
-10.208665,-35.782814,5,Product
-17.914816,2.1395738,5,Product
-55.587894,-45.132683,5,Product
-35.362553,-2.0202355,5,Product
-69.213524,-2.8113086,5,Product
-81.83819,-29.425121,5,Product
-7.0231304,-13.909217,5,Product
-68.16089,-44.483227,5,Product
-10.347442,-51.00851,5,Product
-69.12688,-58.196526,5,Product
-68.46118,-4.6990166,5,Product
-65.93178,18.467968,5,Product
-38.913006,-47.762466,5,Product
-53.714954,-39.17519,5,Product
-67.74323,-45.629963,5,Product
-81.90013,-27.088234,5,Product
-72.010086,0.04717645,5,Product
-61.372227,10.871299,5,Product
-52.004536,-48.275753,5,Product
-44.02623,-49.304424,5,Product
-14.7340145,2.998632,5,Product
-68.853035,-50.66504,5,Product
-58.14441,7.6443315,5,Product
-29.752033,-25.894289,5,Product
-60.31165,8.383335,5,Product
-42.444614,-43.77131,5,Product
-32.899036,-23.198402,5,Product
-28.570738,-48.632122,5,Product
12.443091,-8.507991,5,Product
-4.542282,1.2953175,5,Product
-37.08205,-0.84007555,5,Product
8.371526,-2.0795314,5,Product
-40.144493,18.819963,5,Product
-5.791773,-3.6353786,5,Product
-54.828587,-2.2193725,5,Product
10.732846,10.089266,4,Product
-35.408455,-44.532448,5,Product
-52.1216,-15.817538,5,Product
-25.82501,56.436695,2,Priceperformance
-27.96683,52.172474,2,Priceperformance
-40.56759,40.875053,2,Priceperformance
-0.12986149,68.69192,2,Priceperformance
-5.54147,59.944214,2,Priceperformance
-21.933187,63.01046,2,Priceperformance
-52.795868,58.976303,2,Priceperformance
0.19577694,46.54517,2,Priceperformance
14.572227,62.927803,2,Priceperformance
-6.9084067,68.96618,2,Priceperformance
1.2764271,66.403915,2,Priceperformance
-37.14864,53.980984,2,Priceperformance
-22.118414,58.131897,2,Priceperformance
-35.53629,67.651764,2,Priceperformance
-35.02451,52.03406,2,Priceperformance
-21.749262,23.80751,2,Priceperformance
-29.743435,59.605915,2,Priceperformance
-40.543858,40.758686,2,Priceperformance
3.7464824,72.48783,2,Priceperformance
-26.279861,79.04966,2,Priceperformance
-19.648447,58.39158,2,Priceperformance
-34.0884,49.587955,2,Priceperformance
-23.909678,69.57073,2,Priceperformance
29.167372,13.743584,4,Priceperformance
-34.320683,46.72837,2,Priceperformance
-18.907564,73.526726,2,Priceperformance
-21.0286,55.486645,2,Priceperformance
-39.750572,36.130863,2,Priceperformance
3.585484,51.076996,2,Priceperformance
-49.904945,46.948727,2,Priceperformance
-35.49522,54.437576,2,Priceperformance
-30.030504,44.954544,2,Priceperformance
2.5713668,67.824875,2,Priceperformance
-27.532557,52.859188,2,Priceperformance
-23.180536,53.961147,2,Priceperformance
-38.43831,52.657536,2,Priceperformance
-23.621904,50.94073,2,Priceperformance
-35.360783,73.01721,2,Priceperformance
-46.790348,33.092808,2,Priceperformance
-8.0182295,38.818947,6,Priceperformance
-38.800686,43.605873,2,Priceperformance
-41.23315,55.87441,2,Priceperformance
14.392645,63.26914,6,Priceperformance
-15.427735,39.491943,2,Priceperformance
-25.719782,67.61407,2,Priceperformance
-34.529835,59.737167,2,Priceperformance
-13.43079,47.10004,2,Priceperformance
-21.569788,34.21171,2,Priceperformance
-17.25488,77.63782,2,Priceperformance
-15.864109,78.18703,2,Priceperformance
-56.12074,59.014503,2,Priceperformance
8.53886,67.27848,6,Priceperformance
-34.288414,59.43467,2,Priceperformance
-39.170418,34.72648,2,Priceperformance
-34.306667,59.399933,2,Priceperformance
-52.545345,37.64399,2,Priceperformance
-31.657366,29.279856,2,Priceperformance
-11.546464,58.19231,2,Priceperformance
-15.020054,50.649372,2,Priceperformance
-11.523691,39.881058,2,Priceperformance
