Comment_en,CommentClass_en,Unnamed: 0
"According to the price, a very useful and beautiful phone rear camera attracts the night mode even in the dark, the front camera can be a little improved.","['Product', 'Priceperformance']",13406
I have been using a very good product in terms of price performance for a long time. I have never encountered any problems so far. I recommend,"['Product', 'Priceperformance']",13407
"I have been using the phone for 3 and a half months. It's a nice phone with everything. Especially I find your charge very well. It charges both quickly and goes for a long time. Sometimes I even forget that the phone's charge can end 😂 The camera is also taking very nice photos in the daylight, I only find the front camera colors a little breath. As a result, it is a product that I can recommend with peace of mind.",['Product'],13408
A very nice phone in terms of both price and performance ... My advice to those who are thinking of buying; Why do you think more?,['Product'],13409
There is not much to explain the Xiaomi brand. We bought it after long research. We were particularly satisfied with speed and camera quality,['Product'],13410
Price is a good product in terms of performance. FPS games is not a good option to play. The camera is successful. Charging provides long -term use.,"['Product', 'Priceperformance']",13411
"You can buy Note 8, which is a top model at almost the same price due to the discount, but if the prices change, the price is quite good in terms of performance for those who are thinking of buying it.",['Product'],13412
"very nice shipping and nice product thanks, but it has very bad screens, it does not stay for a year, it is malfunctioning",['Product'],13413
I like the product. I recommend. The features are very good even compared to very expensive phones. He has a very fast processor.,['Product'],13414
"First of all, remember that the product you buy is the F/P product. As someone who has used other phone brands, I can say that the interface and ease of use between iPhone, Samsung, Sony is my favorite phone. Of course, this is a matter of personal taste. It is quite fast, very satisfying for its segments. I got much better results than I hoped for charging. Even in intensive use, 1 day can take you very comfortably","['Product', 'Priceperformance', 'Speedeslimat']",13415
I like the product very much. It has reached my hand in two days in two days.,['Product'],13416
"Nice phone. The battery is also fine, but it's like a little bit. There is no telephone atmosphere that is newly released and zero, so something is missing. Take it accordingly.",['Product'],13417
"It is a very nice phone, but the ten cameras are not very good and the rear camera must be protected with a solid case outside.",['Product'],13418
"I have been using it for a time like a month like 1 month, it takes the battery from the morning to a hitch, even 8-9 %in the evening.",['Product'],13419
I was quite satisfied with the delivery of a very nice phone with both quick delivery and affordable price.,['Product'],13420
"The phone is really nice. Maximum performance monument at a full minimum price. The seller really cares about the buyer, I am grateful for their interest. Good shopping ..",['Product'],13421
"We took 2 pieces, my brother ip6 I passed the 6s plus. We got it by researching, but it is still a better device than we expected. A better product than f/p ..","['Product', 'Priceperformance']",13422
The product's charge is really long and the useful fingerprint works very well.,"['Product', 'Priceperformance']",13423
fiyat ve özellik olarak piyasadaki en güzel telefon diyebilirim. kargo da iki gün içinde sağlam bir şekilde geldi. thanks..,['Product'],13424
"I was very satisfied with the product more than a full price performance product, the cargo came very fast in 1 day.","['Product', 'Priceperformance', 'Speedeslimat']",13425
"A very nice phone price wrought iron relationship wonderful upper sekmen what you are looking for on a phone I think if you do not have an incredible wait on the phone, this phone is for you",['Product'],13426
"Gentlemen ladies, first of all, the phone came very smoothly.",['Product'],13427
A nice phone in price/performance. Especially the battery and camera is very satisfying.,"['Product', 'Priceperformance']",13428
I am very pleased to have been using it for a year 👍👍👌😌🙏,['Product'],13429
"The camera is not as beautiful as exaggerating, beautiful product for its price","['Product', 'Priceperformance']",13430
"a nice phone, I'm satisfied, the camera is very strong",['Product'],13431
I bought 2 of this device. I recommend it very satisfied.,['Product'],13432
"The phone is really good, I recommend it to everyone",['Product'],13433
"The product is very nice, I bought it without any problems.",['Product'],13434
A complete performance phone. I was very pleased. The current price is also quite affordable.,['Product'],13435
"Shipping is nice and the phone is very pleasant, especially the blue color is another.",['Product'],13436
"The product has been nice for a long time, I am satisfied",['Product'],13437
"Very nice phone, I liked it with the speed and features",['Product'],13438
"We took it to my wife, we were very pleased, it is really great and fast delivery","['Product', 'Speedeslimat']",13439
very nice phone company also good trendyol thanks,['Product'],13440
I recommend the best product that can be purchased at this price,['Product'],13441
"I was very satisfied, battery camera speed everything is very good",['Product'],13442
"It didn't get trouble for months, it was a good phone, it was bad that there was no headphones but",['Product'],13443
"Beautiful product, trouble -free delivery. Thank you",['Product'],13444
Very nice phone. My wife uses fainting. The sound quality or something is beautiful.,['Product'],13445
A nice phone we bought to my father.,['Product'],13446
I bought the product very well and useful to my brother and my brother,['Product'],13447
"The product is very nice, I have researched the product as I wanted ...",['Product'],13448
I was very pleased with both the phone and the cargo,['Product'],13449
"The product is very nice, the only one sometimes sounds like talking, but I like the speed features.",['Product'],13450
The phone reached my hand in 2 days. We bought it for my wife and we were very pleased.,['Product'],13451
The product is very nice quality price performance good.,"['Product', 'Priceperformance', 'your quality']",13452
"A multifunctional phone for the price, the camera is really good ✨","['Product', 'Priceperformance']",13453
"I bought it in September 2019, it is a very nice phone",['Product'],13454
A very nice product box is completely quickly shipped very quickly,"['Product', 'Speedeslimat']",13455
"We bought a nice phone for my mother, it was the most suitable here, thank you",['Product'],13456
"I thought the product would not sound the same, but I was very pleased ... I highly recommend it. The camera is terrific 😌",['Product'],13457
Absolutely nice phone. Comfortable to use,['Product'],13458
"nice phone honey super money for this money very well, I can identify those who think of the phone",['Product'],13459
We have received a very nice product family.,['Product'],13460
The price of the product is suitable beautiful product but the charge goes very fast,"['Product', 'convenience']",13461
fiyatına göre çok güzel bir ürün değerlendirin,"['ürüngüzel','fiyatperformans']",13462
Bu siteden ilk defa telefon aldım memnun kaldim,['ürüngüzel'],13463
You can buy it without thinking about a reliable store,['Product'],13464
Very nice product is perfect about camera and speed,['Product'],13465
The product reached my beautiful hand firmly ... The best phone you can get in the middle segment,['Product'],13466
"We are very new now, but the price is a good product in terms of performance 🙂","['Product', 'Priceperformance']",13467
The product deserves beautiful fast shipping and 5 stars of Türkiye warranty. The price is here in the lowest.,"['Product', 'Speedeslimat']",13468
We are very pleased with the phone really beautiful,['Product'],13469
very nice phone price performance product,"['Product', 'Priceperformance']",13470
"I have been using it for 1 week, I am very satisfied",['Product'],13471
"The nice phone came smoothly, thanks.",['Product'],13472
"I was very pleased, I can insist on.",['Product'],13473
You can get it very successful without hesitation. I was very pleased with the phone,['Product'],13474
"I still use it, the delivery was quite solid and a nice phone",['Product'],13475
"a very nice phone, I definitely recommend it",['Product'],13476
A very nice phone will not escape at this price ...,"['Product', 'Priceperformance']",13477
"The product is very nice, I am very beautiful with everything👍👌",['Product'],13478
very nice phone affordable price superior performance without hesitation,"['Product', 'convenience']",13479
Product is very nice cargo fast 3 days I use fp product I recommend reliable company,"['Product', 'Speedeslimat']",13480
"The product is very nice, the seller is also very good, I did not have any problems, thanks everyone ..",['Product'],13481
"The product is very nice, a fast phone is going for a long time.",['Product'],13482
quick delivery very nice product I bought 3 thanks in total thanks,"['Product', 'Speedeslimat']",13483
Price Performance in terms of Performance,"['Product', 'Priceperformance']",13484
The product is very nice and without any trouble.,['Product'],13485
The product got very quickly and really beautiful,['Product'],13486
"We have reached our hands very quickly and beautifully, we were very pleased 👍",['Product'],13487
No good problem for now. a quick and beautiful phone,['Product'],13488
The most beautiful phone that can be bought at this price. No need for another word.,['Product'],13489
I'm glad a very nice phone,['Product'],13490
Beautiful product for the price.,"['Product', 'Priceperformance']",13491
The product is fine.,['Product'],13492
"I am glad, nice phone",['Product'],13493
"I was very pleased, very good",['Product'],13494
I'm good.,['Product'],13495
"He came on time, I was very pleased",['Product'],13496
I recommend a nice phone,['Product'],13497
We were satisfied,['Product'],13498
I liked it very much,['Product'],13499
a very good product,['Product'],13500
beautiful product,['Product'],13501
a very nice phone,['Product'],13502
"The camera is very nice, I was very pleased",['Product'],13503
The product is beautiful,['Product'],13504
"The product is beautiful stylish, very useful",['Product'],13505
nice phone nice price,"['Product', 'convenience']",13506
A very nice phone for the price,"['Product', 'Priceperformance']",13507
nice phone teacher,['Product'],13508
beautiful product,['Product'],13509
I recommend a very nice phone,['Product'],13510
I bought it year ago I was very pleased,['Product'],13511
I think the beautiful phone,['Product'],13512
The product is beautiful. Smooth shopping.,['Product'],13513
A nice product for the price.,"['Product', 'Priceperformance']",13514
a nice phone,['Product'],13515
I recommend a very nice phone,['Product'],13516
The phone is really beautiful,['Product'],13517
a nice phone,['Product'],13518
I recommend the product very well.,['Product'],13519
I like the product,['Product'],13520
Thank you very nice phone 🌼,['Product'],13521
We were satisfied with the product,['Product'],13522
Beautiful product is recommended according to the price.,"['Product', 'Priceperformance']",13523
A very nice phone,['Product'],13524
A very nice product for the price,"['Product', 'Priceperformance']",13525
Nice phone. Headphone does not come out,['Product'],13526
I recommend a nice phone,['Product'],13527
I recommend a very nice product,['Product'],13528
I recommend a very nice phone.,['Product'],13529
"Get out, we were satisfied, I recommend it",['Product'],13530
Fast Delivery Beautiful Phone,"['Product', 'Speedeslimat']",13531
Very nice design we were satisfied,['Product'],13532
"I was very satisfied, thanks",['Product'],13533
A very high quality and beautiful phone,"['Product', 'your quality']",13534
The product is very nice in the price very good,"['Product', 'convenience']",13535
"I was very satisfied, I recommend it",['Product'],13536
The product is really good,['Product'],13537
Very nice phone,['Product'],13538
very fast shipping and very nice phone,"['Product', 'Speedeslimat']",13539
Beautiful Product Fast Shipping,"['Product', 'Speedeslimat']",13540
"I am satisfied with the second day now, no problem",['Product'],13541
a very good product,['Product'],13542
beautiful phone,['Product'],13543
"I made the 4 years 5yildz, a nice phone",['Product'],13544
I was satisfied,['Product'],13545
beautiful product,['Product'],13546
beautiful product,['Product'],13547
affordable price good product,"['Product', 'convenience']",13548
I recommend a nice product,['Product'],13549
I recommend a nice product,['Product'],13550
Beautiful product without any problems,['Product'],13551
very nice phone for this price,['Product'],13552
"The product is very nice, especially the camera is great",['Product'],13553
The product is beautiful,['Product'],13554
Very good quality phone,"['Product', 'your quality']",13555
It is really a very nice product,['Product'],13556
beautiful product,['Product'],13557
Very nice phone for price,"['Product', 'Priceperformance']",13558
Beautiful phone with TR guaranteed,['Product'],13559
affordable price nice product,"['Product', 'convenience']",13560
Very nice product,['Product'],13561
I recommend very nice product,['Product'],13562
The most beautiful phone that can be bought at this price.,['Product'],13563
A nice product,['Product'],13564
Fine Product with Suitable Fıyat,"['Product', 'convenience']",13565
I was very pleased. A great phone!,['Product'],13566
The product is beautiful,['Product'],13567
Nice product thanks,['Product'],13568
An extremely beautiful phone according to the price,"['Product', 'Priceperformance']",13569
The phone is really beautiful,['Product'],13570
nice phone company good,['Product'],13571
nice phone both cheap,['Product'],13572
a very good good product,['Product'],13573
Beautiful product.,['Product'],13574
beautiful product,['Product'],13575
beautiful phone,['Product'],13576
very nice phone i had zero trouble,['Product'],13577
"The product has arrived in a beautiful way, the process speed camera is very well recommended compared to phones at the same price.",['Product'],13578
"The product has no problem with good packaged, but it would be better if they put headphones instead of a plastic sheath, thanks Trendyol and Nethouse","['Product', 'good -up']",13579
"A successful product according to price and features. For the Lineageos (Bootloader Unlock), the need for the need for the Xiaomi Account and Windows operating system. Apart from that, it is a successful device for me. I was also satisfied with the service of the seller.",['Product'],13580
The order reached my hand without any problems. I have been using it for a long time and I have never been a problem until now it is a very good product.,['Product'],13581
"Cargo came with incredible sensitivity and quickly came to see the cargo shocked. A special bomb protection came inside me. In a transparent bowl came out in a thin thought phone features really good game while playing effects, etc. very nice sound quality separately a single problem in the box does not come out of the headphones in all xaomiler I think there was such a thing, but I think the headset must be, but I was so satisfied that p.",['Product'],13582
"A very nice phone in terms of both price and performance, thank you very much for fast shipping and nice packaging","['Product', 'Priceperformance', 'Speedeslimat']",13583
"Fast shipping did not even last for 1 day to arrive in Izmir. The product is good for good games and charging performance, but the camera cannot shoot in interior shootings and in less light places. F/P product","['Product', 'Priceperformance', 'Speedeslimat']",13584
"The product was not a good packaged problem. Cargo came quickly. There is no headset in the device. It is nice to come with the case. We bought it as 64 GB, but the systems and applications occupy 15 GB close space","['Product', 'Speedeslimat', 'good -up']",13585
"The product reached after the specified date, according to the price of the phone, it came as a perfect genpa guaranteed 3 intellectuals, we use no kasma no freezing really nice device",['Product'],13586
"Super fast. Cargo system. Product beautiful documents full shipping. I strongly recommend the package for everything nice, but don't let it be from trendyol.","['Product', 'Speedeslimat']",13587
"Very nice phone packaging or something was very nice, thank you very much to the Trendyol family, I do not use the phone's charge much, but 2 days comfort",['Product'],13588
"He didn't get the headphones out of the box, but it's a very nice phone. I got used to it right away. My cargo came in 3 days.",['Product'],13589
The product was very nice in two days we have reached our hands packaging was nice invoice warranty certificate all sent by the company very carefully packed package was ozenli I will order the second phone from the same company thanks phone world,"['Product', 'good -up']",13590
"Fast shipping, product is beautiful, but there is no document that we will understand that the product is guaranteed to Turkey","['Product', 'Speedeslimat']",13591
"The store has packed and sent the product very well and came within 3 days. The phone is already a nice phone. You can trust your eyes closed to the internet and give it billions. I am very satisfied with this store and train, I recommend it to anyone who wants to get it.",['Product'],13592
The product is very nice.,"['Product', 'Priceperformance']",13593
"The product is very nice to buy this price at this price ... But the imei si is not registered, but the company said that the problem is due to BTK ... Genpa warranty on the box on the box. It will be very nice if the imei event is solved.",['Product'],13594
"The product is described as described, but there is no IMEI record, but the authorities have done the situation without thinking that you can get a very high quality product. Thanks Trendyol.",['Product'],13595
The product is finely packaged. 2 as a gift sent to 2 touch pencils. Thanks for everything ...,"['Product', 'good -up']",13596
"Thanks to the seller and trendyola for cargo packaging, fast delivery. A really nice phone with an affordable price","['Product', 'Speedeslimat']",13597
I was very pleased with packaging and fast shipping 👍🏻,"['Product', 'good -up']",13598
"Very nice packaged and shipped early came early, I was very pleased, thanks","['Product', 'Speedeslimat']",13599
"The product is very good, there is no headset in the box content",['Product'],13600
"The product came exactly the same, I was satisfied.",['Product'],13601
The cargo reached my hand very quickly. The product is fine and above the price. Thanks to everyone.,"['Product', 'Speedeslimat']",13602
A very good product. Cargo is beautiful. I recommend. Ending the expensive brand fondness ..,['Product'],13603
"The product has reached my hand in 2 days, but there is no crooked glass and needles",['Product'],13604
The product has reached my hand in less than 1 day,"['Product', 'Speedeslimat']",13605
The product reached my hand in two days F/P phone,"['Product', 'Priceperformance']",13606
ürün güzel çok sevdim nasa iletişim saolsun,['ürüngüzel'],13607
ürünü çok beğendim fiyatına göre çok iyi 1 günde geldi paketleme çok özenli teşekkürler,"['ürüngüzel','fiyatperformans']",13608
"The product is very nice, there is no trouble, the phone is wonderful thanks nasa communication ...",['Product'],13609
Price is a good product in performance. It was delivered in one day.,"['Product', 'Priceperformance']",13610
The product has no good shortage,['Product'],13611
The product is fine and 1 day after my order reached my address I am very satisfied with 4 stars deserves.,['Product'],13612
"The product is very good, it has no shortage, shipping is also very fast",['Product'],13613
The seller company is quite concerned and the product is very nice thank you for your interest.,['Product'],13614
The product is very nice. There is no headset with a single lack.,['Product'],13615
paketleme güzel ürün magazadan alınmış gibiydi ilk açan ben oldum gayet güzel,"['ürüngüzel','iyipaketleme']",13616
Product Beautiful Original Xiomi Warranty You will not regret this price at this price,['Product'],13617
The product was packaged well. Fast delivery and reliable seller. I recommend.,"['Product', 'Speedeslimat']",13618
I have reached my hand quickly and safely. I recommend the product very well. Thank you for?,"['Product', 'Speedeslimat']",13619
"A very nice phone, the box has not opened, on the gelatin, guaranteed and postpaid.",['Product'],13620
The product you send tşklr is very nice.,['Product'],13621
Beautiful product has reached my troubles without trouble,['Product'],13622
"The product came in one day, we were satisfied.",['Product'],13623
very nice phone came in 1 day,['Product'],13624
Product Beautiful Tessukurler NASA Contact,['Product'],13625
"When I bought it when I bought it, I got it from this phone, I am doing this comment very satisfied with the use of charge get the use of a better phone than I expected to get a better phone price is very affordable price is low in a prejudice of a complete price performance phone Xiaomi already improved itself in the last 1 year without any reservation you can buy the phone.","['Priceperformance', 'convenience']",13627
"I write by looking at other comments, the needle comes out for the sim card input from the box. The phone is quite robust. The fact that his camera is 48 MP is not so good not to put you in a lot of expectations. The lens protrusion is a little too much but it doesn't. I don't prefer the phone in terms of ease of longitudinal width. However, the face recognition fingerprint reading and other features get very useful and loved. Price P",['Priceperformance'],13628
"The product quickly reached my hand, but there was no IMEI recording about 10 days later, thanks to the live support of Trendyol, this problem was solved immediately, I was very attractive according to a nice useful phone price.",['Priceperformance'],13629
affordable price very fast shipment 24 I got July 25 I was in my hand :) I was already using xAiomi.,"['Priceperformance', 'Speedeslimat', 'convenience']",13631
"Whether the product's interface get the screen quality, speed performance and stylish is very successful. It relieves its use with a lot of function. The rear camera is fine, I broke my score on the front camera. When shooting the front camera, the FPS taken is very low as if the square is moving, but I can say it is good for its price. Price Performance Product ... Thank you for delivering the product to the address in 1 day.",['Priceperformance'],13632
"Perfecto design, color is great.",['Priceperformance'],13633
"Price Performance Product You will definitely not regret it. Although I did not use a case and screen saver on the phone, at least 30kere has fallen on the ground hard but there was no breakage.",['Priceperformance'],13638
"We got the phone to my friend. The wrath ends fast compared to other models, but it is very quickly charging. Performance in games is good.",['Priceperformance'],13639
I recommend the price performance product. I haven't had a problem right now.,['Priceperformance'],13640
"I bought it to my son before, and now I bought it for my wife. A perfect phone. Price - performance product. Take it without hesitation. May your heart be comfortable.",['Priceperformance'],13643
"A complete price performance monster is this product friends. Although there is a top model, there is not much price difference between them",['Priceperformance'],13644
"I decided to get it after a great phone in the price performance after searching for 1 month. The camera in general is very well the speed of use I can play games. If I don't circulate too much on social media, the charge goes for 1.5 days or so. Xiaomi solved this work",['Priceperformance'],13645
"The phone description came completely and fast as it was written. The features of the phone are super. It is definitely a very very superior phone compared to its price. You can take your eyes closed. I am very satisfied ... Photo quality, long -term charging, comfort and speed in applications is quite good ...","['Priceperformance', 'Speedeslimat']",13646
"A very stylish phone is easily used with its thin long structure, very fast, very successful for the price. It was beautifully packaged and came very quickly with the transparent cover. I am very pleased right now.","['Priceperformance', 'good -up']",13647
"Product price is a performance phone, but recently creating a problem of freezing and hanging and overheating. Other than that, I do not know I would recommend it.",['Priceperformance'],13648
"Friends, I have been using your phones for 3 years. I will buy the Redmi model for the first time. I got my girlfriend. It was a device that I have been waiting for for a long time. I hope this brand will continue to be mentioned in today's economy because it is a product of F/P. I am a follower of all products and I admire MI. The rise is really nice.",['Priceperformance'],13649
"According to the price, it is very nice camera, I think it didn't go to my money, I would give a 3 -month military salary and get better quality than the phones 👌🏻",['Priceperformance'],13651
A complete price performance monster. It's been 10 months since I got the product. wonderful. Gorgeous.,['Priceperformance'],13653
"Good for the price, but the rear camera is scratched quickly and the headset does not come out of the box.",['Priceperformance'],13654
"At this price, the perfect product raises the charging like stone for 2 days.","['Priceperformance', 'convenience']",13655
I bought Xiaomi Turkey guaranteed. The phone is a complete price performance product. Even the most installed games do not heat up. The camera shoot is quite successful. The best part is the battery officially great. You can get it with peace of mind 🙂,['Priceperformance'],13656
"The sound of the speaker could have been better, why they said 48 MP for the camera, they said thought -provoking price performance product, I would say that a better performance product for this price ..",['Priceperformance'],13658
I reached Izmir in two days. I came to my hand. Very good photos. At the same time I received the same brand AIT Bluetooth headset and I am satisfied.,['Priceperformance'],13659
I have been using the f/p product for 1 year so far I have never had any problems other than small heating problems. Battery life really saves lives,['Priceperformance'],13660
"A quick and successful delivery process, quality coating and reliable delivery is a phone that meets the features I am looking for. Price, performance product",['Priceperformance'],13662
"I ordered for my brother. A few features did not seem satisfactory when examining the phone, but the performance is quite good for the price. There is no headset out of the box, but there is a sim card needle. I would recommend a phone with long -lasting, especially for gamers.",['Priceperformance'],13663
I was definitely very good for the price.,"['Priceperformance', 'Speedeslimat']",13664
"Price performance phone is a very nice bi -IMEI problem, they said they would fix it, but the phone is good.",['Priceperformance'],13665
A complete price performance product. The battery and camera are very good for the price.,['Priceperformance'],13666
I consider it as price performance,['Priceperformance'],13668
I bought it to my brother price performance is great. Türkiye guaranteed and postpaid. Thanks,['Priceperformance'],13669
Price is a high -level phone in terms of performance,['Priceperformance'],13670
The price performance product is not as good as the camera is expected. The charge is going very well,['Priceperformance'],13671
A product with high performance can be taken quite well for the price ..,['Priceperformance'],13672
Undisputed to the price of its own sekment,['Priceperformance'],13673
I can't say price performance because a device that gives you a lot of price,['Priceperformance'],13674
Very quality product. The screen is really solid. Successful according to the price.,"['Priceperformance', 'your quality']",13675
"Get without thinking, I think price is better in terms of performance",['Priceperformance'],13676
"a complete price performance product has been 5 months, I recommend it very well",['Priceperformance'],13677
Price performance phone is absolutely very good fast shipping,"['Priceperformance', 'Speedeslimat']",13678
I am very satisfied. Perfect phone in terms of price-performance.,['Priceperformance'],13679
"This brand is great in terms of performance pain, rather than giving that much money, the camera is very good.",['Priceperformance'],13680
Phone is a good phone that can be purchased in terms of price performance,['Priceperformance'],13681
A great product is super in terms of price/performance,['Priceperformance'],13682
a complete price performance phone photo quality and speed very good,['Priceperformance'],13683
"Price quality performance is very good, the camera is fine",['Priceperformance'],13684
I have been using price performance product for 1 month. The charge is comfortable for 2 days. I recommend.,['Priceperformance'],13685
Price and performance is a great value phone,['Priceperformance'],13686
Price performance is very satisfying.,['Priceperformance'],13687
"Product Price Perfect Perfect, but Note8 came out and it makes more sense to get the prices close to each other.",['Priceperformance'],13688
Very useful full price/performance phone,['Priceperformance'],13689
"Price performance product, it is necessary to take and stock",['Priceperformance'],13690
Great great if we look at the price performance🤩,['Priceperformance'],13691
I hope it does not cause any problems in the future in terms of price and performance.,['Priceperformance'],13694
quality according to the price and the performance is quite good,['Priceperformance'],13695
Price is one of the best phones in the market in the performance comparison,['Priceperformance'],13696
I have already started to use the device perfectly in terms of price performance :),['Priceperformance'],13697
Price Performance Monster Monster Türkiye guaranteed,['Priceperformance'],13698
very nice price performance to say there is nothing directly.,"['Priceperformance', 'convenience']",13699
"Price is quite enough in terms of performance, I liked it",['Priceperformance'],13701
One of the best phones that can be purchased according to the price,['Priceperformance'],13702
The product is a complete price performance monster.,['Priceperformance'],13703
"Good, nice comfortable useful battery and performance",['Priceperformance'],13705
"I recommend it, the field is not regret. A very high quality device for the price ...",['Priceperformance'],13707
I recommend a great product according to the price,['Priceperformance'],13708
tek kelimeyle muhteşem fiyatina göre tavsiye ederim hemde çok hızlı geldi,['fiyatperformans'],13709
I would recommend the price performance product camera great. As a IT,['Priceperformance'],13710
There is no need to tell the phone according to the price very nice.,['Priceperformance'],13711
"If you are looking for a f/p product, you are on the right page",['Priceperformance'],13712
I would definitely recommend it. A great product according to its price ..,['Priceperformance'],13714
I bought it from Atacel.,"['Priceperformance', 'Speedeslimat']",13715
Quality and feature according to the price is very future,['Priceperformance'],13716
A complete f/p product. Thanks Trendyol. Thanks area satisfied.,['Priceperformance'],13717
Quick delivery is a very good price performance phone thanks,"['Priceperformance', 'Speedeslimat', 'convenience']",13718
Product price is very logical in terms of performance. The area will not regret.,['Priceperformance'],13719
The phone and features are also good price. F/P product.,['Priceperformance'],13721
Product Price Performance Product I hope it does not upset for a long time .. Successful shopping thanks,['Priceperformance'],13722
Price is an excellent product in performance. It was very fast in delivery. I love it,['Priceperformance'],13723
Number Ten Five Five States .. Price Performance Product ..,['Priceperformance'],13724
NASA ILATLSİM REALLY VERY RELATED PRODUCT Türkiye WARRANTED AND A FULL PRICE PERFORMANCE PRODUCT,['Priceperformance'],13725
Price Performance Phone,['Priceperformance'],13726
Very good for the price,['Priceperformance'],13727
must be the f/p product,['Priceperformance'],13728
Price Performance Product 👍,['Priceperformance'],13729
great performance product,['Priceperformance'],13731
Price/performance is very good.,['Priceperformance'],13732
Quality at affordable price,"['Priceperformance', 'convenience']",13733
Full price performance product,['Priceperformance'],13734
fiyat performans açısından harika,['fiyatperformans'],13735
tam bir fiyat-performans ürünü !,['fiyatperformans'],13736
Nice Price Performance Product,"['Priceperformance', 'convenience']",13737
Very good for the price,['Priceperformance'],13738
A very good phone for the price,['Priceperformance'],13739
Price-Performance Ideal,['Priceperformance'],13741
"Quality, price and performance excellent",['Priceperformance'],13742
Reasonable according to the price,['Priceperformance'],13743
Price is good for performance,['Priceperformance'],13744
The best phone in the market according to the price,['Priceperformance'],13745
Price Performance Product,['Priceperformance'],13746
His performance is fine.,['Priceperformance'],13747
I recommend very nice f/p product.,['Priceperformance'],13748
Price performance product is great,['Priceperformance'],13749
"F/P ürünü, başarılı.",['fiyatperformans'],13751
Price Performance Monster,['Priceperformance'],13752
Price Performance Phone,['Priceperformance'],13753
The best in terms of performance,['Priceperformance'],13754
A complete price performance product,['Priceperformance'],13755
The device is fine for the price.,['Priceperformance'],13758
Price Performance Phone,['Priceperformance'],13759
F/P ratio of the product is very good,['Priceperformance'],13760
Good phone for the price,['Priceperformance'],13761
great phone is a complete f/p product,['Priceperformance'],13762
Price is very good in terms of performance,['Priceperformance'],13763
I recommend it very quality at this price,['Priceperformance'],13764
According to the beautiful price,['Priceperformance'],13765
Very good phone for the price,['Priceperformance'],13766
a complete price performance product,['Priceperformance'],13767
Super for the price.,['Priceperformance'],13768
Perfect for the price,['Priceperformance'],13769
a complete f/p product,['Priceperformance'],13770
A good android for the price,['Priceperformance'],13771
F/P product quick delivery,"['Priceperformance', 'Speedeslimat']",13772
I recommend the price performance product.,['Priceperformance'],13773
Good phone according to the price,['Priceperformance'],13774
Price is very good for performance,['Priceperformance'],13775
The product is a complete price performance product ...,['Priceperformance'],13776
Good for product price,['Priceperformance'],13778
A very high quality phone for the price,['Priceperformance'],13779
I recommend the f/p product to everyone.,['Priceperformance'],13780
Product Price Performance Product Beautiful,['Priceperformance'],13781
Price performance product is very successful.,['Priceperformance'],13782
Price Perfect Perfect,['Priceperformance'],13783
Get F/P Super Gonula comfortable,['Priceperformance'],13784
A complete price performance product,['Priceperformance'],13786
Phone quality price performance product,['Priceperformance'],13787
L Price Performance Product,['Priceperformance'],13788
"The product is fully specified, the F/P product seller is very high quality and I would definitely recommend it. Friends now come into consideration when buying the massage from BTK because he gets IMEI unregistered.",['Priceperformance'],13789
"Today I have received the product, really a very good phone in terms of price performance, if you have a budget between 1500-2500 without thinking, get the Xiaomi Red Mi Note 7 without thinking.",['Priceperformance'],13790
"I bought the product from NASA communication, I did not have any problems. If we comment on the product, I can say that I can say full price performance product. It would be wrong to make the slightest complaint for the product. Thanks 👌",['Priceperformance'],13791
"IMEI came registered. The camera does not protect the bristle sent to the output, except for tank cases, there is no case that protects it, so I bought a camera protection. If it falls first, the camera is damaged. The possibility of leaving is too high.",['Priceperformance'],13792
"A complete price performance phone, even a little beyond. The battery life is very good, the SAR value is better than its peers, the quality of the camera average is quality, the pro shooting mode is no need to explain anyway. The image sound quality is extremely satisfied. The appearance and robustness of the case is good. The only minus is the camera protrusion. I write to the top of the phones on this price band. I got a message in the form of IMEI indifferent on the 3rd day, but the customer",['Priceperformance'],13793
Perfect phone for the price. You can use it easily. The product is already coming global version. Trouble -free and fast shipping was made.,['Priceperformance'],13794
"I'm not surprised by Xiaomi, and if I get an Android device, the first Redmi Note 7 comes to mind as a price performance product. Fast shipping, reliable seller.","['Priceperformance', 'Speedeslimat']",13795
thanks trendyol thanks nasa contact device carefully packaged to Izmir in a day delivery was provided in a day I highly highly highly highly highly highly recommend ....,['Priceperformance'],13797
I would recommend it very well according to the price. The black bar below is very good for those who really want long phone calls.,['Priceperformance'],13798
"A complete f/p product was delivered on time, I recommend a phone that deserves quality aesthetics and money.","['Priceperformance', 'Speedeslimat']",13800
"Price is not bad in performance. Do not expect anything from the camera at the same price, the same 48 MP is offered for a little marketing. It wasn't nice that the camera was a protrusion. The packaging could have been a little better. Cargo was fast.","['Priceperformance', 'Speedeslimat']",13801
"Indeed, if the tremendous product is not played according to the price, social media, etc. If it is used, only 30 hours of battery life goes -the sale is quite relevant",['Priceperformance'],13802
"Cargo came quickly. It has been about 1 week since the phone has been using it, there is no problem for now. A complete f/p product. I recommend.","['Priceperformance', 'Speedeslimat']",13803
A complete price performance phone .. NASA I got from communication. A very polite and reliable seller .. They are interested in everything .. thank you ..,['Priceperformance'],13804
Very nice NASA communication according to the price of the product.,['Priceperformance'],13806
very nice quality phone shipment fast packaging is also the phone's cheapest phone phone f/p product on this site,"['Priceperformance', 'your quality']",13807
I got it at the product time and I am very satisfied with the price performance.,['Priceperformance'],13808
